0.000000,0.000000.1,0.000000.2,0.000000.3,417.521250,0.000000.4,0.000000.5,0.000000.6,0.000000.7,0.000000.8,0.035568
0.9331355029164892,0.017866,0.022795,0.0,416.411875,0.032848,0.059492,0.000467,0.000136,0.105179,0.037747
0.9423122075815856,0.017411,0.022094,0.0,416.405256,0.040605,0.054029,0.000465,5.8e-05,0.099032,0.037747
0.9532225020708386,0.019698,0.021779,0.0,416.397961,0.048319,0.048207,0.000422,4.3e-05,0.094613,0.037967
0.9646953287683384,0.016506,0.020975,0.0,416.393732,0.057439,0.042564,0.000374,9.6e-05,0.090818,0.037967
0.9751930996382104,0.017146,0.020651,0.0,416.404117,0.068679,0.037933,0.000399,0.000169,0.090429,0.038252
0.9871591149509906,0.018221,0.02043,0.0,416.402915,0.082894,0.03607,0.000248,0.000283,0.091525,0.038252
0.9969400994976502,0.016883,0.020535,0.0,416.411614,0.099071,0.036693,0.00025,0.000282,0.092858,0.038525
1.0077350571945205,0.016563,0.020865,0.0,416.415353,0.116698,0.041054,0.000152,0.000333,0.095096,0.038525
1.018184004514243,0.018008,0.021423,0.0,416.425244,0.135522,0.049591,0.000154,0.00027,0.095282,0.03868
1.0308002929080027,0.015131,0.021857,0.0,416.435897,0.155103,0.058447,0.000161,0.00018,0.094257,0.03868
1.044354842569857,0.018047,0.021481,0.0,416.44325,0.175977,0.066245,0.000179,0.000201,0.091984,0.038699
1.0566307812879352,0.015446,0.020679,0.0,416.440393,0.19145,0.07432,0.000326,0.00019,0.087915,0.038699
1.0681255432036183,0.015504,0.01942,0.0,416.44522,0.20204,0.08163,0.000492,0.000258,0.083607,0.038889
1.0778237399913284,0.016703,0.018153,0.0,416.452278,0.207413,0.091608,0.000452,0.000272,0.078908,0.038889
1.0887156372008147,0.015645,0.017326,0.0,416.457989,0.206896,0.106122,0.000511,0.000363,0.074237,0.039066
1.099194303203237,0.016909,0.016423,0.0,416.465868,0.204103,0.121008,0.000362,0.000441,0.070098,0.039066
